,i_i_glide_lignum,r_i_docking_score,SMILES
5321,19526,-7.82736,Cc1nc(NC(=O)N2CCC[C@H]2CO)nn1-c1ccccc1
5322,3472,-7.82693,O=C([O-])[C@H]1CC[C@@H]1C(=O)NCc1c[nH]c(=O)c2ccccc12
5323,1691,-7.82685,COCC(=O)N1CCN(C(=O)NCc2ccc(C)s2)CC1
5324,6949,-7.82649,Cc1cccc(S(=O)(=O)Nc2ccc(C(=O)[O-])c(F)c2)c1
5325,3505,-7.82605,CC(C)C[C@@H](C)OC(=O)N1CCO[C@H](Cn2cc(CO)nn2)C1
5326,8776,-7.82573,O=C(c1cn(-c2cccc(C(F)(F)F)c2)nn1)N1CCOC[C@]12CCOC2
5327,4884,-7.82512,O=C(C1CC1)N1CCc2ccc(S(=O)(=O)NCc3cc[nH]n3)cc21
5328,7118,-7.82494,CC(C)CNC(=O)c1ccc(NC(=O)c2cnc3c(cnn3C(C)C)c2)cc1Cl
5329,12468,-7.82489,C[C@@H](ONC(=O)[C@@H]1CC(=O)N(C2CC2)C1)c1ccncc1
5330,9803,-7.82426,CN(C(=O)[C@H]1CCCN(C(=O)Nc2ccccc2)C1)c1cnn(C)c1
5331,9682,-7.82406,CCc1nocc1CN(C)C(=O)c1ccc2[nH]c(=O)n(C)c2c1
5332,12990,-7.8232,O=C(c1cc(S(=O)(=O)N2CCC[C@H]2Cc2ccccc2Cl)c[nH]1)N1CCCC1
5333,5704,-7.82266,O[C@H](COc1ccccc1F)C[N@H+]1CCC[C@H](c2nnc3n2CCCCC3)C1
5334,20307,-7.82236,O=C(CS(=O)(=O)c1ccc(F)cc1)N1CCCC1
5335,9097,-7.82203,Cn1cc(C(=O)Nc2nc(-c3ccccc3F)n[nH]2)cn1
5336,7409,-7.82199,O=C(N[C@@H]1C[C@@H]1C1CCCCC1)[C@@H]1CCCn2ncnc21
5337,6363,-7.82096,O=C([O-])c1cccc(CNc2ncnc3c2CCC3)c1
5338,14820,-7.82059,O=c1cc(-c2nc(-c3ccccc3)no2)cc(C2CC2)[nH]1
5339,7191,-7.8204,Cc1cc(C)c2c(OCC(=O)N3CCC3(C)C)nn(C)c2n1
5340,19738,-7.82007,Cn1c(C(=O)N[C@@H]2CCOC(C)(C)C2)cc2ccccc21
5341,13355,-7.81921,C[N@@H+]1CCC[C@H]1CNc1nccc(C(F)(F)F)n1
5342,16282,-7.81902,NC(=O)c1cccc(C(=O)NC2CC[NH+]([C@H]3CCCC[C@H]3O)CC2)c1
5343,12778,-7.81876,O=C([O-])c1ccc(CS(=O)(=O)NCC[C@H]2CCCO2)cc1
5344,19523,-7.81853,Cc1ccc(C)c(Cn2cnc3onc(C)c3c2=O)c1
5345,7924,-7.81824,Cc1cc(NC(=O)Cn2cnc3sc4c(c3c2=O)CCC4)no1
5346,3300,-7.81819,Cc1c(C(=O)[O-])cnn1-c1ccc(C(=O)N(C)Cc2ccoc2)cc1
5347,7266,-7.81757,CC[C@]1(C)COCCN1C(=O)c1cc(=O)n(-c2ccc(C)cc2)[nH]1
5348,15280,-7.81669,CN1CCO[C@H](c2nc(Cc3ccc4c(c3)CCC4)no2)C1
5349,13316,-7.81618,C[C@H]1CCCC[N@H+]1CC(=O)Nc1ccc(F)c(NC(=O)c2cnn(C)c2C(F)F)c1
5350,12531,-7.81494,COc1ccc(C(=O)NCC(=O)Nc2cc(C)cc(C)c2)cc1OC
5351,5128,-7.8145,COc1ccc(-c2nnc(SC[C@@H](Cc3ccccc3)OC)[nH]2)cc1
5352,18615,-7.81423,Cc1ccc(C(=O)NC[C@@](C)(O)C(=O)[O-])cc1Cl
5353,12091,-7.81421,CCS(=O)(=O)Nc1ccc(NC(=O)N[C@@H]2[C@@H](C)[C@H](OC)C23CCC3)cc1C
5354,6197,-7.8139,CCC[C@H]1CCCC[C@H]1CNC(=O)N1CC(=O)N(C)C1
5355,18961,-7.81362,O=C(C[C@H]1CCCC(=O)N1)Nc1nn(CC(F)(F)F)cc1Cl
5356,6276,-7.81265,CS(=O)(=O)[C@H]1CCN(c2nc(-c3cccnc3)nc3c2CCC3)C1
5357,8043,-7.81214,Cc1noc([C@@H]2C[C@@H](CNc3cnccn3)[C@H](O)C2)n1
5358,11920,-7.81211,COc1ncc(Cn2cnc3sc(C)c(C)c3c2=O)c(C)n1
5359,15131,-7.81189,Cn1ncc(C2CC2)c1CNC(=O)[C@H]1[NH2+]CC12CCCC2
5360,15781,-7.81161,CC(C)C[C@H]1CCCN1C(=O)CCc1ncccn1
5361,10377,-7.81107,COCc1nc(OC)cc(N2CC(O)(c3ccccc3)C2)n1
5362,7780,-7.8109,CCn1c(=O)c(=O)[nH]c2cc(C(=O)NC[C@@H]3CN(C)CCO3)ccc21
5363,11574,-7.81024,CC(C)(C)NC(=O)NC(=O)C[NH2+][C@H]1Cc2ccccc2O[C@@H]1C(F)(F)F
5364,1180,-7.80914,COc1ccccc1Oc1ccc(C[NH2+][C@@H]2C[C@@H](Cn3ccnc3)C[C@@H]2O)cc1
5365,1597,-7.80852,CC(C)([NH3+])c1nocc1C(=O)N1CCC2(CCCCC2)C1
5366,17487,-7.80827,Cc1cccc(C(=O)NCc2cccc(N3CCOCC3)n2)n1
5367,1288,-7.80822,CCn1c(=O)n(CC(=O)Nc2cnc(CC3CC3)nc2)c2ccccc21
5368,540,-7.80812,CN1C(=O)N[C@]2(CCN(C(=O)c3ccc4c(c3)ncn4C)C2)C1=O
5369,11625,-7.80793,Cc1nc(C2CC2)nc(C)c1C(=O)NCC1CCC1
5370,9959,-7.80762,CS(=O)(=O)c1ccc2c(c1)N(C(=O)c1ccc(C(F)(F)F)cn1)CCC2
5371,20273,-7.80711,CON1CCC(C(=O)N2CCO[C@@H]([C@@H]3CCCO3)C2)CC1
5372,19073,-7.80627,CC(C)(C)c1nnc(C(=O)NC[C@H]2CCC3(CCOCC3)O2)o1
5373,3037,-7.80614,CC1(C)C[C@@H](NC(=O)c2ccnc3ccncc23)CCS1(=O)=O
5374,422,-7.8059,COc1c(C)ccc(NC(=O)[C@@H](C)n2cnc3c(N)ncnc32)c1C
5375,19442,-7.80578,Cc1ccc(-c2nc(CC(=O)N3CCOC[C@H]3CCO)cs2)o1
5376,18699,-7.80577,C[C@H]1c2nnc(C3CCCC3)n2CCN1C(=O)Nc1ccn(Cc2ccncc2)n1
5377,3483,-7.80563,CC(C)n1cc(NC(=O)N2Cc3ncccc3N3CCC[C@@H]3C2)cn1
5378,12784,-7.80553,CCc1cc(NC(=O)[C@]2(C)CCC(=O)NC2)ccc1C
5379,19736,-7.80423,CC1(C)C(=O)Nc2ccc(C(=O)Nc3ccc(-n4cnnc4)cc3)cc21
5380,10083,-7.80342,O=C(C[C@H]1C[C@@H]2CC[C@H]1C2)N1CCCc2[nH]nnc21
5381,17294,-7.80299,C[C@@H](NC(=O)N1CCO[C@@H](C(N)=O)C1)c1ccc(Br)cc1
5382,15988,-7.80285,N#Cc1ccccc1-c1ccc(C[NH2+][C@H]2C[C@@H](Cn3cccn3)C[C@H]2O)cc1
5383,12372,-7.80264,C[C@@]1(C2CC2)NC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
5384,17271,-7.80214,CC(C)(C)c1ccnc(N2CCCN(C(N)=O)CC2)n1
5385,11375,-7.80201,O=C(CN1C(=O)c2ccccc2C1=O)NCc1cccnc1-n1ccnc1
5386,2386,-7.8014,COc1ccc(C2(NC(=O)[C@H]3C[C@@H]3C3CC3)CC2)cc1
5387,7205,-7.8005,O=C([O-])[C@@H]1CC12CCN(C(=O)CC[C@H]1CCCO1)CC2
5388,3632,-7.79969,Cc1ccc(Br)cc1C(=O)N1CCC[C@@H]1c1nncn1C
5389,14814,-7.79936,COCC(=O)N1CCc2cc(NC(=O)Cn3cc(Cl)cn3)ccc21
5390,8040,-7.79911,Cc1noc([C@H]2C[C@@H](CNc3cnccn3)[C@@H](O)C2)n1
5391,10293,-7.79903,Cn1c(=O)[nH]c2ccc(C(=O)N3CCS(=O)(=O)C4(CCCCC4)C3)cc21
5392,9770,-7.79871,CN1CCN(c2cc(N3CCO[C@]4(CCCOC4)C3)ncn2)CC1=O
5393,12658,-7.7986,C[NH+]1CCN(c2cccc(C(=O)NC[C@]3(C)CCCCO3)n2)CC1
5394,15997,-7.798,O=C(NCC1(C(=O)[O-])CCC1)c1cc(C(F)(F)F)nn1C1CC1
5395,1626,-7.79784,O=C(Nc1cccc(Cc2nn[n-]n2)c1)[C@@H]1CCCC(F)(F)C1
5396,18657,-7.79745,COc1ccc(-c2nc(CCNC(=O)c3cccc(S(C)(=O)=O)c3)co2)cc1
5397,12456,-7.79725,CC1([C@H]2CCCN(C(=O)Cn3nc(C(F)(F)F)c4c3CCC4)C2)OCCO1
5398,3218,-7.79721,CC(C)(C)CC(=O)N1C[C@@H](CC(=O)[O-])c2ccccc21
5399,7952,-7.79694,Cc1noc(C)c1C(C)(C)NC(=O)c1ccc(Br)cn1
5400,88,-7.79644,Cc1ccc(NC(=O)[C@@H]2CCCN(C(=O)C3(c4ccccc4)CCC3)C2)nc1
5401,4459,-7.79638,COc1ccc(CNC(=O)c2ccnc3c(C(N)=O)cnn23)cc1
5402,17478,-7.79596,CO[C@H]1CN(C(=O)CSCC(=O)N2CCOCC2)CC[C@@H]1C
5403,7497,-7.79589,O=C(NCc1cc2ccccc2s1)N[C@H]1CCC[C@H](O)C1
5404,7252,-7.79567,O=C(C[C@@H]1CCC[NH2+]CC1)NCc1ccc[nH]c1=O
5405,2343,-7.79423,O=C(NCc1ccc(Br)s1)NC[C@H]1CCCO1
5406,16255,-7.79423,CC1(C)CCC(NC(=O)c2ccnn2C2CCCC2)(C(N)=O)CC1
5407,10360,-7.79421,Cc1n[nH]c2cc(NC(=O)c3cccc(OC(F)F)c3)ccc12
5408,15208,-7.79402,Cc1n[nH]cc1CNC(=O)c1cnc(OC2CCCCC2)c(Cl)c1
5409,17618,-7.79392,CCc1cc(N2CCC(n3c(=O)[nH]c4cccnc43)CC2)ncn1
5410,7559,-7.79384,C1CC(c2nsc(N3CC(N4CCOCC4)C3)n2)CCO1
5411,5808,-7.79327,C[C@H](C(=O)N1C[C@@H]([NH3+])[C@@H](c2ccccc2)C1)S(C)(=O)=O
5412,19571,-7.79321,C[C@@H]1COc2c(F)c(F)cc3c(=O)c(C(=O)Nc4ncccn4)cn1c23
5413,524,-7.79201,COc1ncccc1CNC(=O)Nc1cnc2c(c1)c(C)nn2C
5414,10296,-7.79158,CCC(CC)n1nccc1C(=O)N1C[C@H](C)Oc2ncccc21
5415,7410,-7.79155,O=C(N[C@H]1C[C@@H]1C1CCCCC1)[C@@H]1CCCn2ncnc21
5416,249,-7.79141,Cc1cc(C(=O)Nc2ccc(OCC(=O)[O-])c(Cl)c2)c(C)[nH]1
5417,9224,-7.7908,COC(=O)c1c(NC(=O)NCCCC(C)C)nc2n1CCOC2
5418,17433,-7.7908,FC(F)(F)c1nc(N2CCCCC2)c2nc[nH]c2n1
5419,9476,-7.79057,[NH3+][C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H](O)C1
5420,921,-7.79011,CCOC(=O)c1[nH]nc(NC(=O)[C@H](C)C2CC2)c1C
5421,9888,-7.79,Cc1ccc(-c2noc(C3CCN(S(C)(=O)=O)CC3)n2)c(=O)[nH]1
5422,6516,-7.78926,CCn1ccnc(Nc2ccc(OCc3ccccc3)cc2)c1=O
5423,8605,-7.78914,c1nc(CCc2nc(-c3ccc4c(c3)OCO4)no2)cs1
5424,11986,-7.78888,O=S(=O)(N[C@@H]1CCO[C@]2(CCOC2)C1)c1cn[nH]c1
5425,10783,-7.78852,O=C(c1ccc(Br)cn1)N1CCN(C(=O)[C@@H]2CCCO2)CC1
5426,12774,-7.78842,C[C@H]1C[C@@H](NC(=O)c2ccnc(C[NH3+])c2)CC[N@@H+]1C
5427,4702,-7.7877,CCc1cc(N2CCC([NH2+]Cc3ccc4[nH]cnc4c3)CC2)ncn1
5428,18564,-7.78575,Cc1cc(S(=O)(=O)Nc2cccc(C(=O)[O-])c2)c2ncccc2c1
5429,17893,-7.78567,CCC(CC)(CO)[NH2+]Cc1cn(-c2ccc(F)c(Cl)c2)nn1
5430,10903,-7.78547,Cc1nc(C[NH+]2CCN(C(=O)NC3CC[NH+](C)CC3)CC2)cs1
5431,1653,-7.78544,COc1cccc2c1CC[C@]2(N)C(=O)NCc1ccn(C(C)C)n1
5432,5444,-7.78508,Cn1ccc(C(=O)N2CCCC[C@@H]2C(=O)N2CCOCC2)c1
5433,1519,-7.78498,Cn1cncc1[C@@H]1C[N@@H+](C)C[C@@H]1NC(=O)c1nc(C2CC2)no1
5434,17770,-7.78485,COc1ccccc1C1(CNC(=O)N2CCOCC2)CC1
5435,16058,-7.7848,CC(=O)N1C[C@H](C#N)[C@]2(C1)C(=O)Nc1ccccc12
5436,9574,-7.78423,CCc1noc(CN(C)C(=O)c2cc(C)cc3c[nH]nc23)n1
5437,4375,-7.78419,O=C(NCC1(C(=O)[O-])CCC1)c1ccc(CO)cc1
5438,16744,-7.78325,O=C(NC1CCN(CC(F)F)CC1)c1cnc(Oc2ccccc2)cn1
5439,16745,-7.78289,CCc1ccc(O)c(C(=O)NC2CCN(c3nccn3C)CC2)c1
5440,3721,-7.7824,O=C(COC1CC[NH2+]CC1)N1CCN(c2ccc(F)cc2)CC1
5441,7425,-7.78194,Cc1ccc(F)c(N2C(=O)N[C@](C)(Cn3cccn3)C2=O)c1
5442,1660,-7.78185,CCCNc1c(F)cc(C(=O)Nc2nccs2)cc1F
5443,830,-7.7818,COc1ccc(S(=O)(=O)Nc2cc(C)ccc2C)cc1C
5444,7256,-7.78161,CC(=O)N1CCC[C@@H](C(=O)NS(=O)(=O)c2ccc(C)c(C)c2)C1
5445,10342,-7.78137,Cc1nn(C)c(=O)c(C(=O)N2C[C@@H](C)S[C@H](C)C2)c1C
5446,1468,-7.78123,CN(C)C(=O)c1ccc(N2CCOc3ccccc3C2)nc1
5447,17171,-7.78079,CCc1nnc(NC(=O)NC2(c3ccc(F)cc3)CCOCC2)s1
5448,16374,-7.78064,CC(C)C(=O)N1CCc2cc(Br)c(S(N)(=O)=O)cc21
5449,1260,-7.78062,Cc1cc(NC(=O)C[NH+]2CCC(NC(=O)c3ccccc3C)CC2)no1
5450,7215,-7.7805,CN(C)c1cc(-c2nc(-c3cnc4cnccn34)no2)ccn1
5451,2705,-7.7794,CC1(C)COCCN1C(=O)c1csc(-c2cnn(-c3ccccc3)c2)n1
5452,7408,-7.77909,Cc1ccc(C(C)C)c(OCc2nnc3n2CCS(=O)(=O)CC3)c1
5453,743,-7.77899,COc1ccc(-c2nc(Cc3ccccc3)no2)cc1
5454,20174,-7.77889,Cc1cccn2cc(CC(=O)N3C[C@@H]4CS(=O)(=O)C[C@@H]4C3)nc12
5455,8409,-7.77885,Cc1ccc(C(=O)[O-])cc1NC(=O)C1(C#N)CCCC1
5456,1256,-7.7786,Cc1noc2ncc(S(=O)(=O)NCCC3=CCCCC3)cc12
5457,3388,-7.77804,Cc1ccc(NCc2nc(CC(C)C)no2)cc1Br
5458,3842,-7.7778,O=C(Cc1ccn[nH]1)N1CCC(c2n[nH]c(=O)o2)CC1
5459,1654,-7.77775,COc1cccc2c1CC[C@@]2(N)C(=O)NCc1ccn(C(C)C)n1
5460,1791,-7.77741,Cn1nccc1[C@@H]1CCCCN1C(=O)c1cccnc1O
5461,2606,-7.77713,CC(C)c1ccoc1C(=O)NC1CC[NH+](CC2CC2)CC1
5462,16859,-7.77709,C[C@@H](C(=O)Nc1ccncc1)N1C(=O)[C@@H]2[C@H](C1=O)[C@H]1CC[C@@H]2O1
5463,20455,-7.77672,NS(=O)(=O)C[C@@H]1CCCN(c2nc(C3CC3)ns2)C1
5464,6392,-7.77633,Cc1ccc(NC(=O)CSc2nnc(-c3ccccc3)n2C)cc1
5465,12236,-7.77593,O=C1NCCN1Cc1ccccc1NC(=O)N1CCCC1
5466,10823,-7.77586,CCc1csc(CC(=O)N[C@@H](CN2CCOCC2)c2ccc(C)cc2)n1
5467,13279,-7.77542,CCN(CC)S(=O)(=O)c1cc(C(=O)N[C@@H](C)C(=O)Nc2ccccc2)ccc1F
5468,9968,-7.7752,CC(C)CC(=O)N1CCC(NC(=O)[C@@H]2CC2(C)C)CC1
5469,2987,-7.77461,Cc1nc(N2CCC[C@@]3(CCS(=O)(=O)C3)C2)c2cc[nH]c2n1
5470,10687,-7.77419,COc1cccc(N2CCC[C@@H](Nc3ncnc4c3cnn4C)C2)c1
5471,1599,-7.77407,C[C@H](NC(=O)CCn1cnc2c(N)ncnc21)c1ccccc1
5472,19638,-7.77382,COc1ccc([C@H]2C[C@H]2C(=O)N[C@H]2C[C@@H](C(=O)[O-])C2)cc1
5473,2717,-7.77323,CC(C)CCc1noc(Cn2nnc(-c3ccc(Br)cc3)n2)n1
5474,975,-7.77275,CC(=O)N1CCC(CNC(=O)NCc2csc(-c3ccco3)n2)CC1
5475,9578,-7.77256,CN1C(=O)N[C@H]2C[N@H+](CCc3ccc(F)c(F)c3)CC[C@@H]21
5476,10459,-7.7725,O=C(Cn1ccc2ccccc21)N[C@@H]1CCn2ccnc2C1
5477,10444,-7.77152,C[C@@H](c1cccc(O)c1)N(C)C(=O)NC1CCCCCC1
5478,13342,-7.77079,CO[C@H]1C[C@@H](COc2cccnc2)N(C(=O)c2cc(C)on2)C1
5479,16284,-7.77016,COC[C@H]1C[C@H](OC)CN1C(=O)Nc1cnn(Cc2ccccc2)c1
5480,8548,-7.76784,CS(=O)(=O)c1ccc(CNC(=O)[C@@]2(C(=O)[O-])CC=CCC2)s1
5481,15217,-7.76711,Cc1cccc(C(=O)N2CCn3cnnc3C2)c1Cl
5482,18822,-7.76702,Cc1cc(C(=O)Nc2ccc(C(=O)N3CCC(C(=O)[O-])CC3)cc2)nn1C
5483,6635,-7.76628,COCc1nc2cc(N[C@@H]3CCN(c4ccc(F)c(Cl)c4)C3=O)ccc2o1
5484,128,-7.76571,C[C@H](NC(=O)c1cnc2n1CCCC2)c1ccc(Cl)cn1
5485,20358,-7.76559,Cc1nc(CS(=O)(=O)c2nccn2-c2cccc(Cl)c2)cs1
5486,3743,-7.76499,COC(=O)C[C@@H]1c2cc(OC)c(OC)cc2CCN1C(=O)c1cc(C)c2ccccc2n1
5487,9838,-7.76421,CC(C)c1nnc([C@]23CC[C@@H]2CCN3C(=O)c2ccn(CCC(F)(F)F)n2)o1
5488,1718,-7.76417,CCOc1ccccc1-c1nc(-c2ccncn2)no1
5489,16409,-7.76412,CO[C@@H](C)C(=O)N1CCCC[C@@H]1c1nnc(C2CCC2)o1
5490,8216,-7.76337,O=C(Nc1cccc(C(=O)N2CCC[C@@H](CN3CCOCC3)C2)c1)c1ccc2[nH]cnc2c1
5491,11635,-7.763,Cc1ccc(C(=O)NCC2(O)CCCCCC2)o1
5492,8646,-7.76266,O=C([O-])[C@@H](NS(=O)(=O)CC1CC1)c1ccc(Cl)cc1
5493,14266,-7.76216,CC(=O)NC[C@@H]1CCn2ncc(C(=O)NS(=O)(=O)C3CCCCC3)c2C1
5494,5446,-7.76212,Cc1cc(C(=O)NCCc2nnc(-c3ccccc3)n2C)n(C)n1
5495,14143,-7.76207,CCOC(=O)N1CCC(NC(=O)c2c(OC)cnc3ccccc23)CC1
5496,12987,-7.7619,CN1CCO[C@H](CNC(=O)c2ccccc2N2CCCCC2)C1
5497,16917,-7.76182,CCCc1cc(C(=O)N2CCC(n3cc(C(=O)[O-])cn3)CC2)[nH]n1
5498,4818,-7.76133,CC(C)n1cnc2c(NCc3ccccc3)ncnc21
5499,3862,-7.76094,CN(C)c1ccnc(C(=O)N2CCC(N3CCCC3=O)CC2)c1
5500,14740,-7.76041,Cc1cc(C(=O)N2CCc3cc(F)ccc32)ncn1
5501,13186,-7.7603,Cc1nn(C)c2nc(NCC3CCC3)c(C#N)cc12
5502,18019,-7.76023,CN(C)S(=O)(=O)N1CCC(Cc2ccccc2)CC1
5503,8109,-7.76012,Cc1noc(-c2ccccc2)c1NC(=O)NC(C)(C)C(C)(C)O
5504,7761,-7.75998,Cc1oc(-c2ccccc2F)nc1C(=O)N[C@H]1C(=O)NCC[C@H]1C
5505,11163,-7.75936,CCN(C(=O)c1cc(F)cc(Cl)c1)[C@H]1CCS(=O)(=O)C1
5506,15631,-7.7593,Cc1cc(C(=O)Nc2cc(C3CCOCC3)[nH]n2)cc(C)c1F
5507,18986,-7.75914,Cc1ccc2nc(NCCC[NH3+])c3ncc(C)n3c2c1
5508,1555,-7.75895,CNC(=O)C[C@@H]1CN(C(=O)NCc2ncccc2Cl)C[C@H]1O
5509,11495,-7.75891,Cc1cccnc1CNS(=O)(=O)c1ccc2c(c1)C[C@@H](C)O2
5510,8657,-7.75827,O=C(C1CC1)N1CCCN(c2nnc(Cc3ccccc3)s2)CC1
5511,13035,-7.75797,Cn1cc(-c2noc(-c3cc(Br)cc4[nH]c(=O)[nH]c34)n2)cn1
5512,15840,-7.75786,COc1ccc(-c2nnc3n2CCCCCC3)c(OC)c1
5513,16055,-7.75734,COCC(=O)N1CCN(C(=O)[C@H]2CCCC(=O)N2)CC1
5514,3303,-7.75661,CC[C@@H](C)n1nc(C(=O)N2CCOc3ccc(OC)cc32)cc1C
5515,604,-7.75592,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1cccc(-n2cnnn2)c1
5516,4657,-7.75589,Cc1cc(Cl)ccc1OCC(=O)Nc1cn[nH]c1[C@H]1CC[NH2+]C1
5517,3818,-7.75586,COC[C@@H](NC(=O)c1cc2cccc(C)c2[nH]1)c1ccco1
5518,78,-7.7555,C[C@H]1OCCN(Cc2nc3sc4c(c3c(=O)[nH]2)CCC4)[C@H]1C
5519,11778,-7.75523,COc1ccc(-c2ccnc(N3CCC([NH3+])CC3)n2)cc1
5520,9349,-7.75505,O=C(NC1(C(=O)[O-])CCC1)c1ccc2ccccc2c1
5521,961,-7.75497,Cn1nnnc1-c1cccc(NC(=O)c2cn(CC3(C)COC3)nn2)c1
5522,569,-7.75458,Cc1ccc(C)c(C(=O)Nc2ccc(-n3ccnc3C)nc2)c1
5523,10943,-7.75335,Cc1c[nH]c(=O)n1-c1ccc(C(=O)N2CC[NH+](CC(=O)N3CCOCC3)CC2)cc1
5524,16728,-7.75332,O=C(NS(=O)(=O)C[C@H]1CCCCO1)c1ccc(Cl)o1
5525,991,-7.75329,O=C([O-])[C@@H]1CCCN1C(=O)c1ccc(-c2cncnc2)cc1
5526,15535,-7.75202,COc1cc(C(=O)[O-])ccc1S(=O)(=O)N[C@H]1CC=CCC1
5527,10117,-7.75144,C[C@H](Cc1ccccc1Cl)C(=O)NC(C)(C)c1nnn[nH]1
5528,5719,-7.7508,O=S(=O)(c1cc(Cl)ccc1OCC1CCC1)N1CC2(CCOCC2)[C@@H]1C1CC1
5529,16935,-7.7505,CCOc1ccc([C@H]2CCCN2C(=O)Cn2ccc(C(=O)[O-])n2)cc1
5530,3465,-7.75015,Cc1nc(C)c(Br)c(NCCc2cc[nH]n2)n1
5531,20525,-7.74967,Cc1cc(C)n(Cc2nnc(N3CCC(N4CCCCC4=O)CC3)n2C)n1
5532,14153,-7.74921,CC(C)(C)S(=O)(=O)CC(=O)N1CCC[C@H](c2n[nH]c(=O)o2)C1
5533,2131,-7.74877,Cc1c(C(=O)N2CCC(F)(F)[C@H](CO)C2)nnn1CC1CCCC1
5534,18327,-7.74846,Cc1nc(CC2CCN(C(=O)NC3CC3)CC2)no1
5535,18161,-7.74819,C=C1CCN(C(=O)c2ccc(OC)c(S(=O)(=O)N(C)C)c2)CC1
5536,12921,-7.74803,Cc1cc(C)nc(-c2noc([C@H]3CCCOCC3)n2)c1
5537,1774,-7.74768,COc1cccc(C(=O)N[C@@H](CO)CC(C)C)c1
5538,14457,-7.74717,CCCc1nsc(N[C@@H]2CCc3ccccc3NC2=O)n1
5539,17638,-7.7469,Cn1ccc(CNS(=O)(=O)c2ccc3c(c2)C(C)(C)CC(=O)N3)n1
5540,12974,-7.74681,O=C(NCC1(N2CCOCC2)CCCCC1)[C@H]1CCCOC1
5541,4695,-7.74674,CNC(=O)c1ccc(OC)c(NC(=O)CNC(=O)CNC(C)=O)c1
5542,1037,-7.74663,CCc1nn(C)cc1C(=O)N1CC[C@@H]2CC[C@]21c1nnc(C(C)C)o1
5543,19974,-7.74627,C[C@H](c1ccc(Cl)cc1)N(C)C(=O)[C@@H]1CCc2[nH]nnc2C1
5544,2914,-7.74622,CCc1ccc(C(=O)N2CC[N@@H+](C)C3(CCOCC3)CC2)o1
5545,20411,-7.74599,C[C@@H]1CCCCN1C(=O)Cn1cc(COc2cc(F)cc(F)c2)nn1
5546,1297,-7.74593,O=c1[nH]nc(CNc2nc(C3CC3)nc3c2CCC3)[nH]1
5547,449,-7.74563,CC(C)C(C)(C)NC(=O)CN1Cc2c(cnn2-c2ccccc2)C1=O
5548,16351,-7.74556,Cc1c(Br)cc(F)cc1C(=O)N(CC(N)=O)CC(C)C
5549,6511,-7.74528,COC(=O)COc1ccc(NC(=O)[C@H](C)C[NH3+])c2ccccc12
5550,2656,-7.74516,Cc1nc2ccccc2n1CC(=O)N1CC(=O)NCC1(C)C
5551,15976,-7.74407,Cc1c(C(=O)NCCn2cc(-c3ccccc3)nn2)cnn1C(C)C
5552,5113,-7.744,O=C(c1n[nH]c2c1CCC2)N1CCOC[C@H]1C1CC1
5553,15859,-7.74399,CCC1(CNC(=O)c2cnc3c(c2)NC(=O)CS3)CCC1
5554,17430,-7.7439,CCc1n[nH]c(NC(=O)c2cc(C(C)C)oc2C)c1C
5555,17457,-7.74345,Cc1ccsc1-c1noc([C@H]2CCC(=O)NC2)n1
5556,10034,-7.74292,Cc1c(C2CCCCC2)noc1NS(=O)(=O)c1ccccc1
5557,13922,-7.7428,O=S(=O)(c1ccoc1)N1CCC[C@]2(C=Cc3ccccc3O2)C1
5558,2802,-7.74203,O=C1CCCc2cc(NS(=O)(=O)c3cnn(-c4ccccc4)c3)ccc2N1
5559,1406,-7.74166,CC(C)c1nn(C)cc1-c1noc(CCc2cscn2)n1
5560,2640,-7.74132,CNc1ccc(NC(=O)c2sc(C)nc2C)cn1
5561,7326,-7.73964,CN(CC1(C)COC1)C(=O)Nc1cccc2nc(C(F)F)sc12
5562,7012,-7.73859,COc1ccc2nc(O)c(C(=O)NC3CC3)cc2c1
5563,12011,-7.73824,CC(C)[C@@H](C(=O)N1C[C@@H]2COC[C@@H](C1)O2)N1CCCC1=O
5564,342,-7.738,COCCS(=O)(=O)NCc1nc2c(F)c(F)ccc2[nH]1
5565,6550,-7.7376,COC(=O)CCNC(=O)[C@H]1CCN(c2ccccc2F)C1
5566,14670,-7.73756,CC(C)(C)c1nsc(NC(=O)c2ccccc2Br)n1
5567,2399,-7.73747,Cc1nccc(N2CCN(C(=O)N[C@@H]3CCCN(c4ccccc4)C3)CC2)n1
5568,19981,-7.73701,O=C(CC1CCCCC1)Nc1cccc(-n2cnnn2)c1
5569,6042,-7.73695,Cc1cnn([C@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1
5570,2228,-7.73675,CC(C)[C@@H](NC(=O)c1ccc2c(c1)OCCCO2)C(=O)[O-]
5571,2913,-7.73654,C[C@@H](Oc1ccccc1)C(=O)Nc1nccnc1C1CC1
5572,6106,-7.73561,[NH3+]CC[C@@H](NC(=O)c1[nH]nc2c1C[NH2+]CC2)C(F)(F)F
5573,8589,-7.7347,Cc1ncc(NC(=O)C(=O)N[C@@H]2C[C@@H]3C[C@@H](CO)C[C@H]32)s1
5574,10719,-7.7342,Cn1c(SCc2nnnn2-c2ccc(C(F)(F)F)cc2)nnc1-c1ccccc1Cl
